n,one_over_n,product,GM,AM,AM_minus_GM,diameter,radius,circumference,half_walk,half_diameter,equal_arc,chord,apothem,central_angle_rad,spiral_arc,cross_ratio,log_n,is_fibonacci,two_cos_pi_over_n,marriage_gap
8303,0.00012043839576056847,1.0,1.0,4151.500060219198,4150.500060219198,8303.0,4151.5,26084.64380275605,13042.321901378025,4151.5,3.141592653589793,3.1415925786300156,4151.499702830173,0.000756736758663084,108290400.31793807,-8303.0,9.02437217426203,0,1.9999998568373711,0.38196586808747623
8304,0.00012042389210019268,1.0,1.0,4152.000060211946,4151.000060211946,8304.0,4152.0,26087.785395409643,13043.892697704821,4152.0,3.141592653589793,3.1415925786480687,4151.99970286596,0.0007566456294773105,108316486.53253716,-8304.0,9.024492605405669,0,1.9999998568718496,0.38196586812195465
8305,0.00012040939193257074,1.0,1.0,4152.500060204696,4151.500060204696,8305.0,4152.5,26090.92698806323,13045.463494031615,4152.5,3.141592653589793,3.141592578666115,4152.499702901737,0.0007565545222371567,108342575.8887289,-8305.0,9.024613022047395,0,1.9999998569063153,0.3819658681564204
8306,0.00012039489525644112,1.0,1.0,4153.000060197448,4152.000060197448,8306.0,4153.0,26094.068580716823,13047.034290358411,4153.0,3.141592653589793,3.1415925786841545,4152.999702937506,0.0007564634369346962,108368668.3865133,-8306.0,9.024733424190698,0,1.9999998569407689,0.38196586819087397
8307,0.00012038040207054291,1.0,1.0,4153.500060190201,4152.500060190201,8307.0,4153.5,26097.21017337041,13048.605086685206,4153.5,3.141592653589793,3.1415925787021877,4153.499702973267,0.0007563723735620063,108394764.02589034,-8307.0,9.02485381183907,0,1.9999998569752098,0.38196586822531486
8308,0.00012036591237361579,1.0,1.0,4154.000060182956,4153.000060182956,8308.0,4154.0,26100.351766024,13050.175883012,4154.0,3.141592653589793,3.141592578720215,4153.999703009019,0.0007562813321111684,108420862.80686003,-8308.0,9.024974184996003,0,1.9999998570096384,0.38196586825974355
8309,0.00012035142616440005,1.0,1.0,4154.500060175713,4153.500060175713,8309.0,4154.5,26103.49335867759,13051.746679338796,4154.5,3.141592653589793,3.141592578738235,4154.499703044762,0.0007561903125742673,108446964.72942238,-8309.0,9.02509454366498,0,1.9999998570440545,0.38196586829415957
8310,0.00012033694344163658,1.0,1.0,4155.0000601684715,4154.0000601684715,8310.0,4155.0,26106.63495133118,13053.31747566559,4155.0,3.141592653589793,3.141592578756249,4154.999703080497,0.0007560993149433919,108473069.79357739,-8310.0,9.025214887849494,0,1.9999998570784583,0.3819658683285634
8311,0.0001203224642040669,1.0,1.0,4155.500060161232,4154.500060161232,8311.0,4155.5,26109.77654398477,13054.888271992386,4155.5,3.141592653589793,3.141592578774256,4155.499703116223,0.0007560083392106348,108499177.99932504,-8311.0,9.025335217553026,0,1.9999998571128494,0.38196586836295454
8312,0.00012030798845043312,1.0,1.0,4156.000060153994,4155.000060153994,8312.0,4156.0,26112.91813663836,13056.45906831918,4156.0,3.141592653589793,3.141592578792256,4155.999703151941,0.0007559173853680926,108525289.34666535,-8312.0,9.025455532779063,0,1.9999998571472284,0.3819658683973335
8313,0.00012029351617947793,1.0,1.0,4156.500060146758,4155.500060146758,8313.0,4156.5,26116.059729291952,13058.029864645976,4156.5,3.141592653589793,3.141592578810251,4156.499703187649,0.0007558264534078655,108551403.83559832,-8313.0,9.025575833531088,0,1.9999998571815947,0.3819658684316998
8314,0.00012027904738994468,1.0,1.0,4157.000060139524,4156.000060139524,8314.0,4157.0,26119.20132194554,13059.60066097277,4157.0,3.141592653589793,3.1415925788282384,4156.99970322335,0.0007557355433220575,108577521.46612394,-8314.0,9.025696119812583,0,1.9999998572159488,0.38196586846605385
8315,0.00012026458208057727,1.0,1.0,4157.500060132291,4156.500060132291,8315.0,4157.5,26122.34291459913,13061.171457299564,4157.5,3.141592653589793,3.1415925788462196,4157.499703259041,0.0007556446551027765,108603642.23824221,-8315.0,9.025816391627028,0,1.9999998572502904,0.3819658685003955
8316,0.00012025012025012025,1.0,1.0,4158.00006012506,4157.00006012506,8316.0,4158.0,26125.48450725272,13062.74225362636,4158.0,3.141592653589793,3.1415925788641945,4157.999703294725,0.000755553788742134,108629766.15195313,-8316.0,9.025936648977904,0,1.9999998572846198,0.3819658685347249
8317,0.00012023566189731875,1.0,1.0,4158.500060117831,4157.500060117831,8317.0,4158.5,26128.62609990631,13064.313049953154,4158.5,3.141592653589793,3.141592578882163,4158.499703330399,0.0007554629442322456,108655893.20725672,-8317.0,9.026056891868688,0,1.9999998573189366,0.3819658685690417
8318,0.00012022120702091849,1.0,1.0,4159.000060110604,4158.000060110604,8318.0,4159.0,26131.7676925599,13065.88384627995,4159.0,3.141592653589793,3.1415925789001244,4158.999703366065,0.0007553721215652304,108682023.40415294,-8318.0,9.026177120302856,0,1.9999998573532412,0.38196586860334625
8319,0.00012020675561966583,1.0,1.0,4159.500060103378,4158.500060103378,8319.0,4159.5,26134.90928521349,13067.454642606745,4159.5,3.141592653589793,3.14159257891808,4159.499703401722,0.0007552813207332115,108708156.74264184,-8319.0,9.026297334283887,0,1.9999998573875333,0.3819658686376384
8320,0.0001201923076923077,1.0,1.0,4160.000060096154,4159.000060096154,8320.0,4160.0,26138.050877867077,13069.025438933539,4160.0,3.141592653589793,3.1415925789360286,4159.999703437372,0.0007551905417283156,108734293.22272338,-8320.0,9.026417533815254,0,1.9999998574218132,0.3819658686719183
8321,0.00012017786323759164,1.0,1.0,4160.500060088932,4159.500060088932,8321.0,4160.5,26141.19247052067,13070.596235260335,4160.5,3.141592653589793,3.141592578953971,4160.499703473011,0.0007550997845426735,108760432.84439757,-8321.0,9.02653771890043,0,1.9999998574560804,0.38196586870618554
8322,0.0001201634222542658,1.0,1.0,4161.000060081711,4160.000060081711,8322.0,4161.0,26144.334063174258,13072.167031587129,4161.0,3.141592653589793,3.1415925789719066,4160.9997035086435,0.0007550090491684194,108786575.60766442,-8322.0,9.026657889542886,0,1.9999998574903357,0.3819658687404408
8323,0.00012014898474107894,1.0,1.0,4161.5000600744925,4160.5000600744925,8323.0,4161.5,26147.47565582785,13073.737827913925,4161.5,3.141592653589793,3.1415925789898362,4161.499703544267,0.0007549183355976915,108812721.51252392,-8323.0,9.026778045746095,0,1.9999998575245783,0.3819658687746834
8324,0.0001201345506967804,1.0,1.0,4162.000060067276,4161.000060067276,8324.0,4162.0,26150.617248481438,13075.308624240719,4162.0,3.141592653589793,3.1415925790077597,4161.999703579881,0.0007548276438226317,108838870.55897607,-8324.0,9.026898187513526,0,1.9999998575588087,0.3819658688089138
8325,0.00012012012012012012,1.0,1.0,4162.50006006006,4161.50006006006,8325.0,4162.5,26153.758841135026,13076.879420567513,4162.5,3.141592653589793,3.141592579025676,4162.499703615486,0.0007547369738353857,108865022.74702089,-8325.0,9.027018314848645,0,1.9999998575930267,0.3819658688431318
8326,0.00012010569300984866,1.0,1.0,4163.0000600528465,4162.0000600528465,8326.0,4163.0,26156.900433788618,13078.450216894309,4163.0,3.141592653589793,3.1415925790435857,4162.999703651084,0.000754646325628103,108891178.07665834,-8326.0,9.02713842775492,0,1.9999998576272324,0.3819658688773375
8327,0.00012009126936471719,1.0,1.0,4163.500060045635,4162.500060045635,8327.0,4163.5,26160.042026442206,13080.021013221103,4163.5,3.141592653589793,3.14159257906149,4163.4997036866735,0.000754555699192937,108917336.54788846,-8327.0,9.02725852623582,0,1.999999857661426,0.38196586891153106
8328,0.00012007684918347742,1.0,1.0,4164.000060038425,4163.000060038425,8328.0,4164.0,26163.1836190958,13081.5918095479,4164.0,3.141592653589793,3.141592579079387,4163.999703722254,0.0007544650945220444,108943498.16071123,-8328.0,9.027378610294805,0,1.999999857695607,0.38196586894571216
8329,0.00012006243246488174,1.0,1.0,4164.500060031216,4163.500060031216,8329.0,4164.5,26166.325211749387,13083.162605874693,4164.5,3.141592653589793,3.1415925790972774,4164.499703757826,0.0007543745116075863,108969662.91512665,-8329.0,9.02749867993534,0,1.9999998577297757,0.38196586897988083
8330,0.00012004801920768308,1.0,1.0,4165.00006002401,4164.00006002401,8330.0,4165.0,26169.466804402975,13084.733402201487,4165.0,3.141592653589793,3.141592579115162,4164.999703793389,0.0007542839504417271,108995830.81113473,-8330.0,9.027618735160889,0,1.9999998577639322,0.3819658690140373
8331,0.00012003360941063497,1.0,1.0,4165.500060016805,4164.500060016805,8331.0,4165.5,26172.608397056567,13086.304198528283,4165.5,3.141592653589793,3.14159257913304,4165.499703828944,0.000754193411016635,109022001.84873545,-8331.0,9.027738775974909,0,1.9999998577980764,0.3819658690481815
8332,0.00012001920307249159,1.0,1.0,4166.000060009602,4165.000060009602,8332.0,4166.0,26175.749989710155,13087.874994855078,4166.0,3.141592653589793,3.141592579150911,4165.99970386449,0.0007541028933244823,109048176.02792884,-8332.0,9.027858802380862,0,1.9999998578322082,0.38196586908231334
8333,0.00012000480019200768,1.0,1.0,4166.5000600024005,4165.5000600024005,8333.0,4166.5,26178.891582363747,13089.445791181874,4166.5,3.141592653589793,3.141592579168776,4166.499703900027,0.0007540123973574447,109074353.34871487,-8333.0,9.027978814382207,0,1.9999998578663278,0.38196586911643293
8334,0.00011999040076793856,1.0,1.0,4167.0000599952,4166.0000599952,8334.0,4167.0,26182.033175017335,13091.016587508668,4167.0,3.141592653589793,3.141592579186635,4166.999703935557,0.0007539219231077018,109100533.81109357,-8334.0,9.0280988119824,0,1.9999998579004352,0.3819658691505403
8335,0.0001199760047990402,1.0,1.0,4167.500059988002,4166.500059988002,8335.0,4167.5,26185.174767670927,13092.587383835464,4167.5,3.141592653589793,3.1415925792044868,4167.499703971077,0.0007538314705674369,109126717.41506492,-8335.0,9.028218795184895,0,1.9999998579345302,0.38196586918463526
8336,0.0001199616122840691,1.0,1.0,4168.000059980806,4167.000059980806,8336.0,4168.0,26188.316360324516,13094.158180162258,4168.0,3.141592653589793,3.1415925792223325,4167.999704006589,0.0007537410397288371,109152904.1606289,-8336.0,9.028338763993148,0,1.999999857968613,0.381965869218718
8337,0.00011994722322178242,1.0,1.0,4168.500059973611,4167.500059973611,8337.0,4168.5,26191.457952978104,13095.728976489052,4168.5,3.141592653589793,3.1415925792401715,4168.499704042093,0.0007536506305840933,109179094.04778557,-8337.0,9.028458718410613,0,1.9999998580026834,0.3819658692527885
8338,0.00011993283761093787,1.0,1.0,4169.000059966419,4168.000059966419,8338.0,4169.0,26194.599545631696,13097.299772815848,4169.0,3.141592653589793,3.1415925792580044,4168.999704077588,0.0007535602431254001,109205287.07653487,-8338.0,9.028578658440741,0,1.9999998580367417,0.38196586928684684
8339,0.0001199184554502938,1.0,1.0,4169.500059959228,4168.500059959228,8339.0,4169.5,26197.741138285284,13098.870569142642,4169.5,3.141592653589793,3.141592579275831,4169.499704113075,0.0007534698773449558,109231483.24687682,-8339.0,9.028698584086985,0,1.9999998580707876,0.3819658693208927
8340,0.00011990407673860912,1.0,1.0,4170.000059952038,4169.000059952038,8340.0,4170.0,26200.882730938876,13100.441365469438,4170.0,3.141592653589793,3.141592579293651,4169.999704148553,0.0007533795332349624,109257682.55881144,-8340.0,9.028818495352793,0,1.9999998581048215,0.3819658693549266
8341,0.00011988970147464332,1.0,1.0,4170.50005994485,4169.50005994485,8341.0,4170.5,26204.024323592464,13102.012161796232,4170.5,3.141592653589793,3.1415925793114643,4170.499704184022,0.0007532892107876257,109283885.0123387,-8341.0,9.028938392241612,0,1.999999858138843,0.38196586938894805
8342,0.00011987532965715655,1.0,1.0,4171.000059937664,4170.000059937664,8342.0,4171.0,26207.165916246053,13103.582958123026,4171.0,3.141592653589793,3.141592579329272,4170.999704219484,0.0007531989099951554,109310090.60745862,-8342.0,9.02905827475689,0,1.9999998581728522,0.3819658694229573
8343,0.00011986096128490951,1.0,1.0,4171.50005993048,4170.50005993048,8343.0,4171.5,26210.307508899645,13105.153754449822,4171.5,3.141592653589793,3.1415925793470727,4171.499704254936,0.0007531086308497646,109336299.3441712,-8343.0,9.029178142902074,0,1.9999998582068492,0.3819658694569543
8344,0.00011984659635666346,1.0,1.0,4172.000059923298,4171.000059923298,8344.0,4172.0,26213.449101553233,13106.724550776617,4172.0,3.141592653589793,3.1415925793648674,4171.99970429038,0.0007530183733436705,109362511.22247642,-8344.0,9.029297996680608,0,1.999999858240834,0.38196586949093914
8345,0.00011983223487118035,1.0,1.0,4172.500059916118,4171.500059916118,8345.0,4172.5,26216.590694206825,13108.295347103412,4172.5,3.141592653589793,3.141592579382655,4172.499704325815,0.0007529281374690937,109388726.2423743,-8345.0,9.029417836095936,0,1.9999998582748066,0.38196586952491174
8346,0.00011981787682722263,1.0,1.0,4173.000059908938,4172.000059908938,8346.0,4173.0,26219.732286860413,13109.866143430207,4173.0,3.141592653589793,3.1415925794004362,4172.999704361242,0.0007528379232182586,109414944.40386483,-8346.0,9.029537661151497,0,1.999999858308767,0.38196586955887213
8347,0.00011980352222355337,1.0,1.0,4173.500059901761,4172.500059901761,8347.0,4173.5,26222.873879514,13111.436939757,4173.5,3.141592653589793,3.141592579418212,4173.499704396661,0.0007527477305833936,109441165.70694801,-8347.0,9.029657471850737,0,1.9999998583427152,0.3819658695928203
8348,0.00011978917105893628,1.0,1.0,4174.000059894585,4173.000059894585,8348.0,4174.0,26226.015472167594,13113.007736083797,4174.0,3.141592653589793,3.1415925794359807,4173.999704432071,0.0007526575595567305,109467390.15162386,-8348.0,9.029777268197092,0,1.9999998583766512,0.38196586962675627
8349,0.00011977482333213559,1.0,1.0,4174.500059887411,4173.500059887411,8349.0,4174.5,26229.157064821182,13114.578532410591,4174.5,3.141592653589793,3.141592579453743,4174.499704467473,0.000752567410130505,109493617.73789236,-8349.0,9.029897050194,0,1.999999858410575,0.38196586966068
8350,0.00011976047904191617,1.0,1.0,4175.00005988024,4174.00005988024,8350.0,4175.0,26232.298657474774,13116.149328737387,4175.0,3.141592653589793,3.141592579471499,4174.999704502866,0.0007524772822969564,109519848.4657535,-8350.0,9.030016817844901,0,1.9999998584444865,0.38196586969459156
8351,0.00011974613818704346,1.0,1.0,4175.500059873069,4174.500059873069,8351.0,4175.5,26235.440250128362,13117.720125064181,4175.5,3.141592653589793,3.1415925794892487,4175.499704538251,0.0007523871760483279,109546082.3352073,-8351.0,9.03013657115323,0,1.999999858478386,0.3819658697284911
8352,0.00011973180076628352,1.0,1.0,4176.000059865901,4175.000059865901,8352.0,4176.0,26238.58184278195,13119.290921390975,4176.0,3.141592653589793,3.1415925795069923,4175.999704573626,0.0007522970913768662,109572319.34625375,-8352.0,9.03025631012242,0,1.9999998585122734,0.38196586976237845
8353,0.00011971746677840296,1.0,1.0,4176.500059858733,4175.500059858733,8353.0,4176.5,26241.723435435542,13120.861717717771,4176.5,3.141592653589793,3.1415925795247293,4176.499704608994,0.0007522070282748218,109598559.49889287,-8353.0,9.030376034755907,0,1.9999998585461483,0.38196586979625335
8354,0.00011970313622216902,1.0,1.0,4177.000059851568,4176.000059851568,8354.0,4177.0,26244.86502808913,13122.432514044565,4177.0,3.141592653589793,3.1415925795424595,4176.999704644353,0.0007521169867344489,109624802.79312463,-8354.0,9.03049574505712,0,1.9999998585800112,0.38196586983011627
8355,0.00011968880909634949,1.0,1.0,4177.500059844405,4176.500059844405,8355.0,4177.5,26248.006620742723,13124.003310371361,4177.5,3.141592653589793,3.1415925795601845,4177.499704679704,0.0007520269667480056,109651049.22894904,-8355.0,9.030615441029495,0,1.999999858613862,0.3819658698639672
8356,0.00011967448539971278,1.0,1.0,4178.000059837243,4177.000059837243,8356.0,4178.0,26251.14821339631,13125.574106698155,4178.0,3.141592653589793,3.141592579577902,4177.999704715046,0.0007519369683077532,109677298.80636612,-8356.0,9.030735122676456,0,1.9999998586477006,0.3819658698978057
8357,0.00011966016513102789,1.0,1.0,4178.500059830082,4177.500059830082,8357.0,4178.5,26254.289806049903,13127.144903024951,4178.5,3.141592653589793,3.141592579595614,4178.49970475038,0.0007518469914059575,109703551.52537584,-8357.0,9.030854790001436,0,1.999999858681527,0.3819658699316322
8358,0.00011964584828906437,1.0,1.0,4179.000059822924,4178.000059822924,8358.0,4179.0,26257.43139870349,13128.715699351746,4179.0,3.141592653589793,3.141592579613319,4178.999704785706,0.0007517570360348871,109729807.38597822,-8358.0,9.03097444300786,0,1.9999998587153414,0.38196586996544646
8359,0.00011963153487259242,1.0,1.0,4179.500059815768,4178.500059815768,8359.0,4179.5,26260.57299135708,13130.28649567854,4179.5,3.141592653589793,3.141592579631017,4179.4997048210225,0.0007516671021868149,109756066.38817325,-8359.0,9.031094081699155,0,1.9999998587491434,0.38196586999924853
8360,0.00011961722488038278,1.0,1.0,4180.000059808613,4179.000059808613,8360.0,4180.0,26263.71458401067,13131.857292005336,4180.0,3.141592653589793,3.14159257964871,4179.999704856331,0.0007515771898540175,109782328.53196093,-8360.0,9.031213706078747,0,1.9999998587829335,0.3819658700330386
8361,0.00011960291831120679,1.0,1.0,4180.500059801459,4179.500059801459,8361.0,4180.5,26266.85617666426,13133.42808833213,4180.5,3.141592653589793,3.141592579666396,4180.499704891631,0.0007514872990287748,109808593.81734127,-8361.0,9.031333316150057,0,1.9999998588167116,0.3819658700668167
8362,0.00011958861516383641,1.0,1.0,4181.000059794307,4180.000059794307,8362.0,4181.0,26269.99776931785,13134.998884658926,4181.0,3.141592653589793,3.1415925796840756,4180.999704926922,0.0007513974297033708,109834862.24431425,-8362.0,9.03145291191651,0,1.9999998588504773,0.38196587010058236
8363,0.00011957431543704412,1.0,1.0,4181.500059787158,4180.500059787158,8363.0,4181.5,26273.13936197144,13136.56968098572,4181.5,3.141592653589793,3.1415925797017485,4181.499704962206,0.0007513075818700928,109861133.8128799,-8363.0,9.031572493381526,0,1.999999858884231,0.381965870134336
8364,0.00011956001912960307,1.0,1.0,4182.00005978001,4181.00005978001,8364.0,4182.0,26276.28095462503,13138.140477312514,4182.0,3.141592653589793,3.141592579719416,4181.999704997481,0.0007512177555212323,109887408.5230382,-8364.0,9.031692060548524,0,1.9999998589179726,0.3819658701680777
8365,0.00011954572624028691,1.0,1.0,4182.500059772863,4181.500059772863,8365.0,4182.5,26279.42254727862,13139.71127363931,4182.5,3.141592653589793,3.1415925797370767,4182.4997050327465,0.0007511279506490838,109913686.37478915,-8365.0,9.031811613420924,0,1.999999858951702,0.38196587020180717
8366,0.00011953143676786995,1.0,1.0,4183.000059765718,4182.000059765718,8366.0,4183.0,26282.56413993221,13141.282069966104,4183.0,3.141592653589793,3.141592579754731,4182.999705068005,0.0007510381672459462,109939967.36813276,-8366.0,9.031931152002144,0,1.9999998589854195,0.38196587023552464
8367,0.00011951715071112705,1.0,1.0,4183.500059758575,4182.500059758575,8367.0,4183.5,26285.7057325858,13142.8528662929,4183.5,3.141592653589793,3.141592579772379,4183.499705103254,0.0007509484053041217,109966251.50306901,-8367.0,9.032050676295599,0,1.9999998590191248,0.3819658702692299
8368,0.00011950286806883365,1.0,1.0,4184.000059751434,4183.000059751434,8368.0,4184.0,26288.84732523939,13144.423662619694,4184.0,3.141592653589793,3.141592579790021,4183.999705138495,0.0007508586648159162,109992538.77959792,-8368.0,9.032170186304704,0,1.999999859052818,0.38196587030292317
8369,0.0001194885888397658,1.0,1.0,4184.500059744294,4183.500059744294,8369.0,4184.5,26291.988917892977,13145.994458946489,4184.5,3.141592653589793,3.1415925798076563,4184.499705173728,0.0007507689457736392,110018829.1977195,-8369.0,9.032289682032873,0,1.9999998590864991,0.38196587033660423
8370,0.00011947431302270011,1.0,1.0,4185.000059737156,4184.000059737156,8370.0,4185.0,26295.13051054657,13147.565255273284,4185.0,3.141592653589793,3.1415925798252857,4184.999705208952,0.0007506792481696041,110045122.75743371,-8370.0,9.032409163483521,0,1.9999998591201682,0.3819658703702733
8371,0.00011946004061641381,1.0,1.0,4185.50005973002,4184.50005973002,8371.0,4185.5,26298.272103200157,13149.136051600079,4185.5,3.141592653589793,3.141592579842908,4185.499705244168,0.0007505895719961278,110071419.45874059,-8371.0,9.032528630660057,0,1.9999998591538253,0.3819658704039304
8372,0.00011944577161968466,1.0,1.0,4186.000059722885,4185.000059722885,8372.0,4186.0,26301.41369585375,13150.706847926875,4186.0,3.141592653589793,3.1415925798605246,4185.999705279375,0.0007504999172455311,110097719.30164012,-8372.0,9.03264808356589,0,1.9999998591874701,0.38196587043757524
8373,0.00011943150603129105,1.0,1.0,4186.500059715753,4185.500059715753,8373.0,4186.5,26304.555288507338,13152.277644253669,4186.5,3.141592653589793,3.1415925798781346,4186.4997053145735,0.0007504102839101381,110124022.28613229,-8373.0,9.032767522204432,0,1.999999859221103,0.3819658704712081
8374,0.00011941724385001195,1.0,1.0,4187.000059708622,4186.000059708622,8374.0,4187.0,26307.696881160926,13153.848440580463,4187.0,3.141592653589793,3.1415925798957387,4186.999705349765,0.0007503206719822769,110150328.41221713,-8374.0,9.032886946579088,0,1.999999859254724,0.381965870504829
8375,0.00011940298507462687,1.0,1.0,4187.500059701492,4186.500059701492,8375.0,4187.5,26310.838473814518,13155.419236907259,4187.5,3.141592653589793,3.141592579913336,4187.4997053849465,0.0007502310814542789,110176637.67989461,-8375.0,9.033006356693267,0,1.9999998592883328,0.3819658705384379
8376,0.00011938872970391595,1.0,1.0,4188.000059694365,4187.000059694365,8376.0,4188.0,26313.980066468106,13156.990033234053,4188.0,3.141592653589793,3.1415925799309274,4187.99970542012,0.0007501415123184797,110202950.08916476,-8376.0,9.033125752550372,0,1.9999998593219295,0.38196587057203457
8377,0.0001193744777366599,1.0,1.0,4188.500059687239,4187.500059687239,8377.0,4188.5,26317.121659121698,13158.560829560849,4188.5,3.141592653589793,3.141592579948512,4188.499705455286,0.0007500519645672181,110229265.64002755,-8377.0,9.033245134153809,0,1.9999998593555142,0.38196587060561926
8378,0.00011936022917164001,1.0,1.0,4189.000059680115,4188.000059680115,8378.0,4189.0,26320.263251775286,13160.131625887643,4189.0,3.141592653589793,3.1415925799660913,4188.9997054904425,0.0007499624381928368,110255584.33248301,-8378.0,9.03336450150698,0,1.9999998593890869,0.38196587063919196
8379,0.00011934598400763814,1.0,1.0,4189.500059672992,4188.500059672992,8379.0,4189.5,26323.40484442888,13161.70242221444,4189.5,3.141592653589793,3.141592579983663,4189.499705525591,0.0007498729331876818,110281906.1665311,-8379.0,9.033483854613287,0,1.9999998594226476,0.38196587067275267
8380,0.00011933174224343676,1.0,1.0,4190.000059665871,4189.000059665871,8380.0,4190.0,26326.546437082467,13163.273218541233,4190.0,3.141592653589793,3.1415925800012294,4189.999705560731,0.0007497834495441034,110308231.14217186,-8380.0,9.033603193476129,0,1.9999998594561963,0.3819658707063014
8381,0.00011931750387781887,1.0,1.0,4190.5000596587515,4189.5000596587515,8381.0,4190.5,26329.688029736055,13164.844014868027,4190.5,3.141592653589793,3.1415925800187887,4190.499705595863,0.0007496939872544549,110334559.25940527,-8381.0,9.033722518098907,0,1.999999859489733,0.3819658707398381
8382,0.00011930326890956812,1.0,1.0,4191.000059651635,4190.000059651635,8382.0,4191.0,26332.829622389647,13166.414811194823,4191.0,3.141592653589793,3.1415925800363422,4190.999705630987,0.0007496045463110935,110360890.51823133,-8382.0,9.033841828485016,0,1.9999998595232578,0.38196587077336286
8383,0.00011928903733746869,1.0,1.0,4191.500059644519,4190.500059644519,8383.0,4191.5,26335.971215043235,13167.985607521618,4191.5,3.141592653589793,3.1415925800538895,4191.499705666101,0.0007495151267063803,110387224.91865005,-8383.0,9.033961124637857,0,1.9999998595567703,0.3819658708068754
8384,0.00011927480916030534,1.0,1.0,4192.000059637405,4191.000059637405,8384.0,4192.0,26339.112807696827,13169.556403848414,4192.0,3.141592653589793,3.1415925800714306,4191.999705701208,0.0007494257284326797,110413562.46066143,-8384.0,9.034080406560824,0,1.999999859590271,0.38196587084037614
8385,0.00011926058437686345,1.0,1.0,4192.5000596302925,4191.5000596302925,8385.0,4192.5,26342.254400350415,13171.127200175208,4192.5,3.141592653589793,3.141592580088965,4192.499705736306,0.0007493363514823597,110439903.14426544,-8385.0,9.034199674257309,0,1.9999998596237598,0.3819658708738649
8386,0.00011924636298592893,1.0,1.0,4193.000059623181,4192.000059623181,8386.0,4193.0,26345.395993004004,13172.697996502002,4193.0,3.141592653589793,3.1415925801064937,4192.999705771396,0.0007492469958477923,110466246.96946213,-8386.0,9.034318927730707,0,1.9999998596572364,0.38196587090734146
8387,0.0001192321449862883,1.0,1.0,4193.500059616073,4192.500059616073,8387.0,4193.5,26348.537585657596,13174.268792828798,4193.5,3.141592653589793,3.1415925801240157,4193.499705806477,0.0007491576615213529,110492593.93625145,-8387.0,9.034438166984412,0,1.9999998596907012,0.38196587094080625
8388,0.00011921793037672866,1.0,1.0,4194.000059608965,4193.000059608965,8388.0,4194.0,26351.679178311184,13175.839589155592,4194.0,3.141592653589793,3.1415925801415314,4193.999705841551,0.0007490683484954204,110518944.04463343,-8388.0,9.03455739202181,0,1.999999859724154,0.38196587097425905
8389,0.00011920371915603766,1.0,1.0,4194.50005960186,4193.50005960186,8389.0,4194.5,26354.820770964776,13177.410385482388,4194.5,3.141592653589793,3.141592580159041,4194.499705876616,0.0007489790567623777,110545297.29460807,-8389.0,9.034676602846295,0,1.9999998597575948,0.38196587100769985
8390,0.00011918951132300358,1.0,1.0,4195.000059594756,4194.000059594756,8390.0,4195.0,26357.962363618364,13178.981181809182,4195.0,3.141592653589793,3.1415925801765443,4194.999705911672,0.000748889786314611,110571653.68617536,-8390.0,9.034795799461252,0,1.9999998597910236,0.38196587104112867
8391,0.00011917530687641521,1.0,1.0,4195.500059587654,4194.500059587654,8391.0,4195.5,26361.103956271952,13180.551978135976,4195.5,3.141592653589793,3.141592580194042,4195.4997059467205,0.0007488005371445104,110598013.2193353,-8391.0,9.03491498187007,0,1.9999998598244406,0.3819658710745457
8392,0.00011916110581506196,1.0,1.0,4196.000059580553,4195.000059580553,8392.0,4196.0,26364.245548925544,13182.122774462772,4196.0,3.141592653589793,3.1415925802115323,4195.99970598176,0.0007487113092444693,110624375.89408791,-8392.0,9.035034150076132,0,1.9999998598578455,0.38196587110795055
8393,0.00011914690813773382,1.0,1.0,4196.500059573454,4195.500059573454,8393.0,4196.5,26367.387141579133,13183.693570789566,4196.5,3.141592653589793,3.141592580229017,4196.499706016792,0.000748622102606885,110650741.71043316,-8393.0,9.035153304082828,0,1.9999998598912385,0.3819658711413436
8394,0.00011913271384322135,1.0,1.0,4197.000059566357,4196.000059566357,8394.0,4197.0,26370.528734232725,13185.264367116362,4197.0,3.141592653589793,3.1415925802464955,4196.999706051814,0.0007485329172241585,110677110.66837107,-8394.0,9.035272443893536,0,1.9999998599246196,0.3819658711747247
8395,0.00011911852293031566,1.0,1.0,4197.500059559262,4196.500059559262,8395.0,4197.5,26373.670326886313,13186.835163443156,4197.5,3.141592653589793,3.1415925802639673,4197.499706086829,0.0007484437530886941,110703482.76790163,-8395.0,9.035391569511642,0,1.9999998599579887,0.3819658712080938
8396,0.00011910433539780847,1.0,1.0,4198.000059552168,4197.000059552168,8396.0,4198.0,26376.8119195399,13188.40595976995,4198.0,3.141592653589793,3.141592580281433,4197.9997061218355,0.0007483546101928997,110729858.00902484,-8396.0,9.035510680940524,0,1.999999859991346,0.3819658712414511
8397,0.00011909015124449208,1.0,1.0,4198.500059545076,4197.500059545076,8397.0,4198.5,26379.953512193493,13189.976756096747,4198.5,3.141592653589793,3.1415925802988927,4198.499706156833,0.0007482654885291874,110756236.39174071,-8397.0,9.035629778183564,0,1.9999998600246913,0.3819658712747964
8398,0.00011907597046915932,1.0,1.0,4199.000059537985,4198.000059537985,8398.0,4199.0,26383.09510484708,13191.54755242354,4199.0,3.141592653589793,3.141592580316346,4198.999706191823,0.0007481763880899722,110782617.91604923,-8398.0,9.035748861244139,0,1.9999998600580247,0.38196587130812976
